rowid,sy_dist,sy_pnum,discoverymethod,disc_year
5778,64.2308,3,Transit,2024
5779,64.2308,3,Transit,2024
5780,212.128,1,Transit,2024
5781,142.867,1,Transit,2023
5782,312.903,1,Transit,2026
5783,282.536,2,Transit,2025
5784,282.536,2,Radial Velocity,2025
5785,18.8873,1,Transit,2026
5786,66.9071,1,Transit,2023
5787,46.0851,1,Transit,2021
5788,141.812,1,Transit,2020
5789,83.1548,1,Transit,2021
5790,73.8131,1,Transit,2025
5791,31.1265,4,Transit,2020
5792,31.1265,4,Transit,2020
5793,31.1265,4,Transit,2020
5794,31.1265,4,Transit,2023
5795,184.12,1,Transit,2026
5796,439.52,1,Transit,2025
5797,58.6212,3,Transit,2022
5798,58.6212,3,Transit,2022
5799,58.6212,3,Transit,2022
5800,126.126,1,Transit,2025
5801,42.4048,1,Transit,2023
5802,35.4153,1,Transit,2025
5803,75.2092,1,Transit,2023
5804,66.7902,1,Transit,2026
5805,249.006,3,Transit,2025
5806,249.006,3,Transit,2025
5807,249.006,3,Transit,2025
5808,86.1759,2,Transit,2025
5809,86.1759,2,Radial Velocity,2025
5810,60.3418,1,Transit,2024
5811,98.4458,1,Transit,2024
5812,95.1274,2,Transit,2020
5813,95.1274,2,Transit,2020
5814,25.2788,2,Transit,2024
5815,25.2788,2,Radial Velocity,2025
5816,27.1701,2,Transit,2020
5817,27.1701,2,Transit,2020
5818,161.743,1,Transit,2023
5819,52.5122,1,Transit,2024
5820,64.5997,1,Transit,2023
5821,263.145,1,Transit,2020
5822,59.7117,2,Transit,2024
5823,59.7117,2,Transit,2024
5824,63.9262,1,Transit,2020
5825,41.7148,1,Transit,2022
5826,27.5024,2,Transit,2023
5827,27.5024,2,Transit,2021
5828,142.488,1,Transit,2020
5829,225.734,1,Transit,2020
5830,250.489,1,Transit,2023
5831,68.0473,1,Transit,2024
5832,60.6679,2,Transit,2025
5833,60.6679,2,Transit,2024
5834,340.543,1,Transit,2020
5835,46.0891,2,Transit,2023
5836,46.0891,2,Transit,2023
5837,158.649,1,Transit,2020
5838,312.529,1,Transit,2024
5839,175.748,1,Transit,2023
5840,26.1072,1,Transit,2025
5841,65.1769,1,Transit,2023
5842,152.601,2,Transit,2020
5843,152.601,2,Transit,2020
5844,238.768,1,Transit,2020
5845,77.2554,2,Transit,2022
5846,77.2554,2,Radial Velocity,2022
5847,12.42988881,7,Transit,2016
5848,12.42988881,7,Transit,2016
5849,12.42988881,7,Transit,2016
5850,12.42988881,7,Transit,2017
5851,12.42988881,7,Transit,2017
5852,12.42988881,7,Transit,2017
5853,12.42988881,7,Transit,2017
5854,613.422,1,Radial Velocity,2021
5855,672.41,2,Radial Velocity,2014
5856,672.41,2,Radial Velocity,2014
5857,15.4744,1,Radial Velocity,2022
5858,490.61,1,Radial Velocity,2018
5859,477.516,1,Radial Velocity,2016
5860,464.128,1,Radial Velocity,2017
5861,94.6177,2,Imaging,2020
5862,94.6177,2,Imaging,2020
5863,3.83078,3,Radial Velocity,2019
5864,3.83078,3,Radial Velocity,2019
5865,3.83078,3,Radial Velocity,2024
5866,159.658,1,Transit,2004
5867,215.32,1,Transit,2006
5868,231.337,1,Transit,2007
5869,515.98,1,Transit,2007
5870,360.313,1,Transit,2011
5871,52.5829,1,Imaging,2024
5872,39.9089,1,Imaging,2024
5873,6300.0,1,Microlensing,2018
5874,144.019,1,Imaging,2008
5875,140.635,1,Imaging,2019
5876,137.901,1,Imaging,2019
5879,1195.98,1,Pulsation Timing Variations,2007
5880,108.199,4,Transit,2019
5881,108.199,4,Transit,2019
5882,108.199,4,Transit,2019
5883,108.199,4,Transit,2019
5885,130.111,1,Radial Velocity,2016
5886,12.7,1,Imaging,2015
5887,393.072,1,Transit,2007
5888,140.998,1,Transit,2008
5889,364.411,1,Transit,2014
5890,201.224,1,Transit,2014
5891,535.689,1,Transit,2025
5892,375.647,1,Transit,2014
5893,185.932,1,Transit,2014
5894,169.272,1,Transit,2017
5895,352.181,1,Transit,2014
5896,64.7414,2,Transit,2017
5897,64.7414,2,Radial Velocity,2020
5898,258.777,1,Transit,2020
5899,124.73,1,Transit,2008
5900,274.96,1,Transit,2021
5901,435.156,1,Transit,2016
5902,523.337,1,Transit,2016
5903,559.243,1,Transit,2025
5904,157.963,1,Transit,2014
5905,376.658,1,Transit,2016
5906,302.448,1,Transit,2016
5907,427.246,1,Transit,2008
5908,381.174,1,Transit,2016
5909,269.898,1,Transit,2016
5910,197.996,1,Transit,2016
5911,448.637,1,Transit,2016
5912,216.526,2,Transit,2016
5913,216.526,2,Transit Timing Variations,2019
5914,159.507,1,Transit,2016
5915,301.462,1,Transit,2016
5916,227.537,1,Transit,2009
5917,172.256,1,Transit,2016
5918,200.075,1,Transit,2016
5919,122.91,3,Transit,2016
5920,122.91,3,Transit,2022
5921,122.91,3,Radial Velocity,2024
5922,559.084,1,Transit,2016
5923,298.214,1,Transit,2015
5924,275.587,1,Transit,2016
5925,414.234,1,Transit,2016
5926,212.472,1,Transit,2016
5927,161.997,1,Transit,2008
5928,117.598,1,Transit,2016
5929,516.543,1,Transit,2016
5930,730.933,1,Transit,2016
5931,355.513,1,Transit,2018
5932,91.299,1,Transit,2018
5933,436.098,1,Transit,2018
5934,246.353,2,Transit,2020
5935,246.353,2,Radial Velocity,2020
5936,211.73,1,Transit,2025
5937,282.091,1,Transit,2009
5938,527.995,1,Transit,2020
5939,453.099,1,Transit,2017
5940,610.176,1,Transit,2017
5941,215.501,1,Transit,2025
5942,399.63,1,Transit,2025
5943,122.066,1,Transit,2017
5944,334.037,1,Transit,2016
5945,524.993,1,Transit,2018
5946,715.383,1,Transit,2018
5947,194.134,1,Transit,2009
5948,288.326,1,Transit,2018
5949,343.08,1,Transit,2018
5950,310.841,1,Transit,2018
5951,261.386,1,Transit,2018
5952,327.506,1,Transit,2018
5953,602.236,1,Transit,2018
5954,114.173,1,Transit,2019
5955,423.552,1,Transit,2017
5956,303.941,1,Transit,2018
5957,627.066,1,Transit,2019
5958,405.908,1,Transit,2009
5959,305.603,1,Transit,2018
5960,757.84,1,Transit,2019
5961,538.11,1,Transit,2018
5962,232.98,1,Transit,2018
5963,410.149,1,Transit,2018
5964,539.36,1,Transit,2019
5965,568.42,1,Transit,2020
5966,176.818,1,Transit,2019
5967,427.678,1,Transit,2019
5968,123.483,2,Transit,2009
5969,123.483,2,Transit Timing Variations,2019
5970,253.985,1,Transit,2019
5971,437.495,1,Transit,2019
5972,327.602,1,Transit,2019
5973,325.377,1,Transit,2019
5974,663.231,1,Transit,2019
5975,279.35,1,Transit,2019
5976,278.514,1,Transit,2020
5977,371.414,1,Transit,2020
5978,675.281,1,Transit,2025
5979,99.731,1,Transit,2020
5980,268.325,1,Transit,2009
5981,542.251,1,Transit,2019
5982,508.885,1,Transit,2019
5983,362.087,1,Transit,2023
5984,476.831,1,Transit,2025
5985,484.852,1,Transit,2025
5986,483.675,1,Transit,2025
5987,153.242,1,Transit,2007
5988,211.877,1,Transit,2015
5989,258.426,1,Transit,2010
5990,317.652,1,Transit,2010
5991,207.49,1,Transit,2010
5992,322.114,1,Transit,2010
5993,211.416,1,Transit,2010
5994,252.759,1,Transit,2010
5995,348.494,1,Transit,2014
5996,87.5953,1,Transit,2010
5997,231.161,1,Transit,2007
5998,383.829,1,Transit,2010
5999,275.994,1,Transit,2010
6000,121.944,1,Transit,2010
6001,132.096,1,Transit,2010
6002,202.218,1,Transit,2011
6003,386.346,1,Transit,2011
6004,392.791,1,Transit,2010
6005,136.24,1,Transit,2010
6006,213.982,1,Transit,2011
6007,267.206,1,Transit,2007
6008,163.371,2,Transit,2012
6009,163.371,2,Radial Velocity,2015
6010,177.291,1,Transit,2012
6011,86.7467,1,Transit,2011
6012,364.512,1,Transit,2011
6013,211.196,1,Transit,2011
6014,375.31,1,Transit,2011
6015,264.78,4,Transit,2012
6017,264.78,4,Transit,2015
6018,264.78,4,Transit,2015
6019,454.144,1,Transit,2011
6020,194.553,1,Transit,2012
6021,309.137,1,Transit,2008
6022,184.848,1,Transit,2011
6023,174.818,1,Transit,2012
6024,201.338,2,Transit,2017
6026,251.303,1,Transit,2012
6027,297.462,1,Transit,2012
6028,321.084,1,Transit,2012
6029,398.276,1,Transit,2012
6030,290.404,1,Transit,2012
6031,115.936,1,Transit,2012
6032,197.119,1,Transit,2009
6033,431.052,1,Transit,2012
6034,488.66,1,Transit,2012
6035,175.631,1,Transit,2012
6036,290.684,1,Transit,2012
6037,369.926,1,Transit,2012
6038,273.703,1,Transit,2013
6039,500.258,1,Transit,2012
6040,189.469,1,Transit,2012
6041,226.399,1,Transit,2014
6042,49.9605,1,Transit,2014
6043,162.303,1,Transit,2008
6044,222.355,1,Transit,2014
6045,362.715,1,Transit,2012
6046,434.754,1,Transit,2012
6047,316.678,1,Transit,2014
6048,149.216,1,Transit,2015
6049,294.001,1,Transit,2013
6050,194.459,1,Transit,2016
6051,105.166,1,Transit,2012
6052,754.258,1,Transit,2012
6053,246.69,1,Transit,2012
6054,89.9606,2,Transit,2010
6055,89.9606,2,Radial Velocity,2013
6056,49.7876,1,Transit,2012
6057,398.505,1,Transit,2017
6058,275.664,1,Transit,2015
6059,271.103,1,Transit,2015
6060,100.588,2,Transit,2014
6061,100.588,2,Transit,2023
6062,141.887,1,Transit,2016
6063,298.392,1,Transit,2016
6064,523.756,1,Transit,2014
6065,290.946,1,Transit,2015
6066,466.433,1,Transit,2016
6067,149.942,1,Transit,2017
6068,575.889,1,Transit,2016
6069,370.284,1,Transit,2016
6070,211.211,2,Transit,2014
6071,208.696,2,Radial Velocity,2014
6072,137.544,1,Transit,2014
6073,352.464,1,Transit,2014
6074,151.068,1,Transit,2014
6075,281.742,1,Transit,2014
6076,158.66,1,Transit,2014
6077,19.2444,1,Imaging,2011
6078,24.7359,1,Transit,2020
6080,10.1,1,Imaging,2012
6081,230.007,2,Imaging,2025
6082,230.007,2,Imaging,2025
6083,134.907,1,Imaging,2025
6084,2346.01,1,Transit,2012
6085,1030.76834437,1,Transit,2014
6086,305.3,1,Transit,2020
6087,565.541,1,Transit,2020
6088,4.30592,3,Radial Velocity,2015
6089,4.30592,3,Radial Velocity,2015
6090,4.30592,3,Radial Velocity,2015
6091,9.58341,1,Radial Velocity,2023
6092,28.5321,1,Transit,2024
6093,44.526,1,Transit,2018
6094,163.553,1,Transit,2006
6095,154.273,3,Transit,2007
6096,151.398,3,Radial Velocity,2014
6097,151.398,3,Radial Velocity,2014
6098,213.053,1,Transit,2007
6099,272.655,1,Transit,2010
6100,276.211,1,Transit,2008
6101,235.479,1,Transit,2016
6102,234.149,1,Transit,2019
6103,3.71207,3,Radial Velocity,2017
6104,3.71207,3,Radial Velocity,2017
6105,3.71207,3,Radial Velocity,2017
6106,186.69,1,Transit,2025
6107,201.827,1,Transit,2025
6108,20.21019,1,Radial Velocity,2010
6109,20.4332,1,Radial Velocity,2015
6110,98.0935,1,Imaging,2021
6111,89.0472,1,Radial Velocity,2014
6112,19.7442,2,Imaging,2008
6113,19.7442,2,Radial Velocity,2019
6114,38.77472,1,Radial Velocity,2014
6115,69.8683,1,Radial Velocity,2012
6116,3.2026,1,Radial Velocity,2000
6117,3.63857,1,Radial Velocity,2019
6118,47.52852,1,Radial Velocity,2006
6119,14.1024,1,Radial Velocity,2003
6120,47.4017,2,Radial Velocity,2018
6121,47.4017,2,Radial Velocity,2018
6122,41.3107,1,Radial Velocity,2021
6123,39.8883,1,Radial Velocity,2009
6124,31.32832,2,Radial Velocity,2002
6125,31.32832,2,Radial Velocity,2022
6126,50.0177,1,Imaging,2012
6127,30.0651,1,Radial Velocity,2007
6128,32.6081,1,Radial Velocity,2014
6130,21.1999,1,Radial Velocity,2016
6131,46.2107,2,Radial Velocity,2012
6132,46.2107,2,Radial Velocity,2012
6133,76.7556,1,Radial Velocity,2013
6134,84.7883,1,Radial Velocity,2012
6135,54.9149,1,Radial Velocity,2012
6136,18.2702,3,Transit,2018
6137,18.2702,3,Radial Velocity,2022
6138,22.7188,1,Radial Velocity,2015
6139,17.4671,4,Radial Velocity,1997
6140,17.4671,4,Radial Velocity,2016
6141,17.4671,4,Radial Velocity,2023
6142,17.4671,4,Radial Velocity,2023
6143,15.6521,1,Radial Velocity,1996
6144,3.60304,4,Radial Velocity,2017
6145,3.60304,4,Radial Velocity,2017
6146,3.60304,4,Radial Velocity,2017
6147,3.60304,4,Radial Velocity,2017
6148,112.537,1,Radial Velocity,2013
6149,13.4054,3,Radial Velocity,1996
6150,13.4054,3,Radial Velocity,1999
6151,13.4054,3,Radial Velocity,1999
6152,52.5973,1,Radial Velocity,2021
6153,56.1858,1,Radial Velocity,2007
